"ID","CODE_CATEGORY","REF_CODE","DESC_EN","DESC_BM","ADDBY","UPDATEBY","CREATED_AT","UPDATED_AT","PRIORITY"
2924,transport,"5",Pedestrian,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2925,transport,"6",Motorcycle,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2926,transport,"7",Boat,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2927,transport,"8",Flight,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2928,transport,"9",Helicopter,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2929,transport,"10",Train,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2930,transport,"11",Others,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2931,trigsource,"1",Scheme,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2932,trigsource,"2",Medical,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2933,trigsource,"3",Medical Service,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2934,trigsource,"4",RTW,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2935,trigsource,"5",Portal,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2936,undersect,"1","Section 2 (6) AKSP 1969,Seksyen 2 (6) AKSP 1969",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2937,undersect,"2","Section 23 AKSP 1969,Seksyen 23 AKSP 1969",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2938,undersect,"3","Section 24 (1)(a) AKSP 1969,Seksyen 24 (1)(a) AKSP 1969",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2939,undersect,"4","Section 24 (1)(b) AKSP 1969,Seksyen 24 (1)(b) AKSP 1969",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2940,undersect,"5","Section 24 (1)(c) AKSP 1969,Seksyen 24 (1)(c) AKSP 1969",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2941,undersect,"6","Section 25 AKSP 1969,Seksyen 25 AKSP 1969",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2942,undersect,"7","Section 28 AKSP 1969  - ( Occupational Disease ),Seksyen 28 AKSP 1969  - ( Occupational Disease )",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2943,wagereason,"1",Does not meet 24 working days,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2944,wagereason,"2",Need Clarification,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2945,wagetype,"1",Multiple,Multiple,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2946,wagetype,"2",Similar Worker,Similar Worker,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2947,wagetype,"3",Similar Industry,Similar Industry,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2948,wbsts,I,In Progress,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2949,wbsts,N,New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2950,wbsts,V,View,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2951,workplace,"1",Division (HQ),Division (HQ),,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2952,workplace,"2",Socso Office,Socso Office,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2953,worksts,"1",Attended Work And Salary Paid During MC,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2954,worksts,"2",Attended Work But Salary Not Paid During MC,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2955,wsa_department,"1",HR,HR,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2956,wsa_department,"2",Safety,Safety,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2957,wsa_department,"3",Admin,Admin,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2958,wsa_department,"4",Operation,Operation,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2959,wsa_department,"5",Other,Other,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2960,wsa_status,"1",New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2961,wsa_status,"2",Pending appointment,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2962,wsa_status,"3",Pending WSA,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2963,wsa_status,"4",Completed,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2964,zone_code,"1",ZON UTARA,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2965,zone_code,"2",ZON SELATAN,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2966,zone_code,"3",ZON TIMUR,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2967,zone_code,"4",ZON BORNEO,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2968,zone_code,"5",ZON TENGAH,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2969,,,,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2970,rtw_vtm_training,rtw_vtm_training_o_m_p,OSH MANAGEMENT PROGRAMMES,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2971,rtw_vtm_training_o_m_p,rtw_vtm_course_s_a_h_o_t_c_s_s,"Safety and Health Officer (Full Time)*
(Weekend Class - Saturday & Sunday)",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2972,rtw_vtm_training_o_m_p,rtw_vtm_course_s_a_h_o_t_c_s_s_v1,"Safety and Health Officer (Part Time)*
(Weekend Class - Saturday & Sunday)",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2973,rtw_vtm_training_o_m_p,rtw_vtm_course_s_a_h_o,Safety and Health Officer (Modular)*,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2974,rtw_vtm_training,rtw_vtm_training_o_h_p,OCCUPATIONAL HYGIENE PROGRAMMES,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2975,rtw_vtm_training_o_h_p,rtw_vtm_course_c_h_r_a,Chemical Health Risk Assessor *,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2976,rtw_vtm_training_o_h_p,rtw_vtm_course_i_h_t_m,Industrial Hygiene Technician (Chemical Monitoring) *,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2977,rtw_vtm_training_o_h_p,rtw_vtm_course_i_h_t_t_e_o_e_c_e,"Industrial Hygiene Technician (Inspection, Testing
and Examination of Engineering Control Equipment )*",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2978,rtw_vtm_training_o_h_p,rtw_vtm_course_i_a_q_a,Indoor Air Quality Assessor*,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2979,rtw_vtm_training_o_h_p,rtw_vtm_course_m_o_n_e,Monitoring of Noise Exposure*,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2980,rtw_vtm_training,rtw_vtm_training_o_h_p_v1,OCCUPATIONAL HEALTH PROGRAMMES,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2981,rtw_vtm_training_o_h_p_v1,rtw_vtm_course_b_o_f_a,Basic Occupational First Aid,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2982,rtw_vtm_training_o_h_p_v1,rtw_vtm_course_b_o_o_f_a,Basic Offshore Occupational First Aid,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2983,rtw_vtm_training_o_h_p_v1,rtw_vtm_course_o_h_d,Occupational Health Doctor *,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2984,rtw_vtm_training_o_h_p_v1,rtw_vtm_course_o_h_n,Occupational Health Nurse*,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2985,rtw_vtm_training,rtw_vtm_training_o_s_p,OCCUPATIONAL SAFETY PROGRAMMES,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2986,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_c_s,"Authorised Entrant and Standby Person
For Confined Space",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2987,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_s_r,"Authorised Entrant and Standby Person For
Confined Space Refresher",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2988,rtw_vtm_training_o_s_p,rtw_vtm_course_a_g_t_a_e_s_f_s,"Authorised Gas Tester and Entry Supervisor For
Confined Space",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2989,rtw_vtm_training_o_m_p,rtw_vtm_course_a_g_t_a_e_s_f_s_r,"Authorised Gas Tester and Entry Supervisor For
Confined Space Refresher",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2990,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_s_t_s,"Authorised Entrant and Standby Person For
Confined Space - TM Staff",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2991,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_s_t_c,"Authorised Entrant and Standby Person For
Confined Space - TM Contractor",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2992,rtw_vtm_training_o_s_p,rtw_vtm_course_c_s_r_a_f_r,Confined Space Rescue and First Response,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2993,rtw_vtm_training_o_s_p,rtw_vtm_course_i_s_e,Inert Space Entry,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2994,rtw_vtm_training_o_s_p,rtw_vtm_course_s_h_o_f_t,Safe Handling of Forklift Truck,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2995,rtw_vtm_training_o_s_p,rtw_vtm_course_s_h_o_f_t_r,Safe Handling of Forklift Truck Refresher,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2996,rtw_vtm_training_o_s_p,rtw_vtm_course_w_s_a_h,Working Safely at Height,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2997,rtw_vtm_training_o_s_p,rtw_vtm_course_w_s_a_h_r,Working Safely at Height Refresher,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2998,rtw_vtm_training_o_s_p,rtw_vtm_course_b_s__b_b,"Basic Scaffloding (Level 1) (Bandar Baru Bangi,
Selangor) *New",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
2999,rtw_vtm_training_o_s_p,rtw_vtm_course_w_s_f_r,Water Safety For Responders *New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3000,rtw_vtm_training_o_s_p,rtw_vtm_course_f_w_s,Fire Watcher Safety *New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3001,rtw_vtm_training_o_s_p,rtw_vtm_course_s_a_d_d,Safety and Defensive Driving,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3002,rtw_vtm_training_o_s_p,rtw_vtm_course_s_m_r_f_w,Safe Motorcycle Riding for Workers,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3003,rtw_vtm_training,rtw_vtm_training_t_c_p,TRAINER'S COMPETENCY PROGRAMMES,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3004,rtw_vtm_training_t_c_p,rtw_vtm_course_t_t_t,Train the Trainer,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3005,rtw_vtm_training_t_c_p,rtw_vtm_course_t_m_f_b,Training Management for Business,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3006,rtw_vtm_training_s_c_p,rtw_vtm_course_c_s_h_t,Construction Safety & Health Trainer,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3007,rtw_vtm_training_t_c_p,rtw_vtm_course_c_s_s_p,Confined Space Safety (Trainer's Program),,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3008,rtw_vtm_training,rtw_vtm_training_c_s_p,CONSTRUCTION SAFETY PROGRAMMES,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3009,rtw_vtm_training_c_s_p,rtw_vtm_course_s_s_s,Site Safety Supervisor,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3010,rtw_vtm_training_c_s_p,rtw_vtm_course_s_s_s_t_s_s,Site Safety Supervisor (Part Time) - Saturday & Sunday,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3011,rtw_vtm_training,rtw_vtm_training_o_l_p,OSH LEGISLATION PROGRAMMES,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3012,rtw_vtm_training_o_l_p,rtw_vtm_course_f_o_c_l_a_s_s_o_h_c,"Fundamental of Classification, Labelling and Safety
Data Sheet of Hazardous Chemicals (BASIC) *New",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3013,rtw_vtm_training_o_l_p,rtw_vtm_course_c_l_a_s_d_s_h_c,"Classification, Labelling and Safety Data Sheet
of Hazardous Chemicals (ADVANCED) *New",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3014,rtw_vtm_training_o_l_p,rtw_vtm_course_c_t_r_u_o_a_h_a_,"Compliance To Regulations Under Occupational
Safety and Health Act 1994",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3015,rtw_vtm_training_o_l_p,rtw_vtm_course_c_t_f_a_m_a__i_r,"Compliance To Factories and Machinery Act 1967
and Its Regulations",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3016,rtw_vtm_training_o_l_p,rtw_vtm_course_o_s_a_h_a_,Occupational Safety and Health Act 1994,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3017,rtw_vtm_training_o_m_p,rtw_vtm_course_h_i_o_p_s_n,High Impact OSH Presentation Skills * New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3018,rtw_vtm_training_o_m_p,rtw_vtm_course_e_c_i_o,Effective Communication in OSH *New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3019,rtw_vtm_training_o_m_p,rtw_vtm_course_i_r_a_a_t,Incident Reporting and Analysis Technique,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3020,rtw_vtm_training_a_p,rtw_vtm_course_e_p_a_r_p,Emergency Preparedness and Response Plan,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3021,rtw_vtm_training_o_m_p,rtw_vtm_course_o_s_h_a_e,"Occupational Safety, Health And Environment
Management",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3022,rtw_vtm_training_o_m_p,rtw_vtm_course_f_o_s_a_h_f,"Fundamental Occupational Safety and Health for
Supervisor",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3023,rtw_vtm_training_o_m_p,rtw_vtm_course_e_s_a_h_c,Effective Safety and Health Committee,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3024,rtw_vtm_training_o_m_p,rtw_vtm_course_u_e_a_i_h_a_t_w,"Understanding, Evaluating and Implementing
Effective HIRARC at The Workplace",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3025,rtw_vtm_training_o_m_p,rtw_vtm_course_p_s_m,Process Safety Management,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3026,rtw_vtm_training_o_m_p,rtw_vtm_course_s_a_h_o_e_p,Safety and Health Officer Enhancement Programme,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3027,rtw_vtm_training_o_m_p,rtw_vtm_course_s_a_h_o_e_p_s,"Safety and Health Officer Enhancement Programme
(Partime) (Saturday & Sunday)",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3028,rtw_vtm_training_o_s_p,rtw_vtm_course_s_w_i_t_h_s_e,Safe Working in The Hydrogent Sulphide Environment,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3029,rtw_vtm_training_c_s_p,rtw_vtm_course_o_s_a_h_f_c,"Occupational Safety And Health For Construction
Personnel",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3030,rtw_vtm_training_o_h_p,rtw_vtm_course_b_p_o_i_h,Basic Principle of Industrial Hygiene *New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3031,rtw_vtm_training_o_h_p,rtw_vtm_course_t_o_d_g_b_r,Transportation of Dangerous Goods By Road,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3032,rtw_vtm_training_o_h_p,rtw_vtm_course_s_i_t_u_o_c,Safety in the Use of Chemicals,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3033,rtw_vtm_training_o_h_p_v1,rtw_vtm_course_h_l_p_a_a_t,Hearing Loss Prevention and Audiometric Testing,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3034,rtw_vtm_training_o_h_p_v1,rtw_vtm_course_l_f_t_a_a,Lung Function Testing and Analysis,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3035,rtw_vtm_training,rtw_vtm_training_e_p,ERGONOMICS PROGRAMMES,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3036,rtw_vtm_training_e_p,rtw_vtm_course_b_p,Back Protection,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3037,rtw_vtm_training_e_p,rtw_vtm_course_e_a_m_h_i_t_w,Ergonomics and Manual Handling in the Workplace,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3038,rtw_vtm_training_e_p,rtw_vtm_course_o_s_a_h_i_t_o,Occupational Safety and Health in the Office,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3039,rtw_vtm_training,rtw_vtm_training_e_w_p,EXAMINATION WORKSHOP PROGRAMMES,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3040,rtw_vtm_training_e_w_p,rtw_vtm_course_o_h_d_e_w,Occupational Health Doctor Examination Workshop,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3041,rtw_vtm_training_e_w_p,rtw_vtm_course_o_h_n_e_w,Occupational Health Nurse Examination Workshop,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3042,rtw_vtm_training_e_w_p,rtw_vtm_course_s_a_h_o_e_w,Safety and Health Officer Examination Workshop,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3043,rtw_vtm_training,rtw_vtm_training_n_s_p_p,NIOSH SAFETY PASSPORT PROGRAMMES,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3044,rtw_vtm_training_n_s_p_p,rtw_vtm_course_n_s_p,NIOSH -TM Safety Passport,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3045,rtw_vtm_training_n_s_p_p,rtw_vtm_course_n_t_s_p_l_,NIOSH Tenaga Safety Passport - Level 1,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3046,rtw_vtm_training_n_s_p_p,rtw_vtm_course_n_t_s_p_l__v1,NIOSH Tenaga Safety Passport - Level 2,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3047,rtw_vtm_training_n_s_p_p,rtw_vtm_course_o_a_g_s_p,Oil and Gas Safety Passport,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3048,rtw_vtm_training_n_s_p_p,rtw_vtm_course_o_a_g_s_p_r,Oil and Gas Safety Passport - Refresher,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3049,rtw_vtm_training_n_s_p_p,rtw_vtm_course_n__m_s_p,NIOSH Ã¢ÂÂ Maybank Safety Passport,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3050,rtw_vtm_training_n_s_p_p,rtw_vtm_course_n_n_s_p,NIOSH - Nestle Safety Passport,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3051,rtw_vtm_training_n_s_p_p,rtw_vtm_course_c_s_p_s_h,Contractor Safety Passport System High-Risk,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3052,rtw_vtm_training_n_s_p_p,rtw_vtm_course_c_s_p_s_l,Contractor Safety Passport System Low-Risk,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3053,rtw_vtm_training_n_s_p_p,rtw_vtm_course_e_o_s_p,Expressway Operations Safety Passport *New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3054,rtw_vtm_training_n_s_p_p,rtw_vtm_course_s_n_s_c,Syabas NIOSH Safety Card,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3055,rtw_vtm_training_n_s_p_p,rtw_vtm_course_n_p_s_p,NIOSH Prasarana Safety Passport,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3056,rtw_vtm_training,rtw_vtm_training_s,SEMINAR,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3057,rtw_vtm_training_s,rtw_vtm_course_o_s_a_f_i,"OSH SUSTAINABILITY APPROACH FOR
CONSTRUCTION INDUSTRY",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3058,rtw_vtm_training_s,rtw_vtm_course_m_m_i_a_t_w,MANAGING MENTAL ISSUES AT THE WORKPLACE,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3059,rtw_vtm_training_s,rtw_vtm_course_a_g_t_s_u_i_t_c,"A GUIDE TO SCAFFOLD USE IN THE CONSTRUCTION
INDUSTRY",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3060,rtw_vtm_training_s,rtw_vtm_course_p_k_d_p_d_p,"PENGURUSAN KKP DISEKTOR PERTANIAN
(PERLADANGAN DAN PENTERNAKAN",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3061,rtw_vtm_training_s,rtw_vtm_course_d_d_:_m_o_s,"DEFENSIVE DRIVING : MANAGING OCCUPATIONAL
ROAD SAFETY",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3062,rtw_vtm_training_s,rtw_vtm_course_m_i_h_i_a,"MANAGING INDUSTRIAL HYGIENE ISSUES AT
WORKPLACE",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3063,rtw_vtm_training_o_m_p,rtw_vtm_course_s_a_h_o_t,Safety and Health Officer (Full Time)*,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3064,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_c_s,Authorised Entrant and Standby Person For Confined Space,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3065,rtw_vtm_training_o_m_p,rtw_vtm_course_a_e_a_s_p_f_c_s_r,Authorised Entrant and Standby Person For Confined Space Refresher,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3066,rtw_vtm_training_o_s_p,rtw_vtm_course_a_g_t_a_e_s_f_c_s,Authorised Gas Tester and Entry Supervisor For Confined Space,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3067,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_c_s_t_c,Authorised Entrant and Standby Person For Confined Space - TM Contractor,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3068,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_c_s_r_t_c,Authorised Entrant and Standby Person For Confined Space Refresher - TM Contractor,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3069,rtw_vtm_training_a_p,rtw_vtm_course_i_r_a_a_t_v1,Incident Reporting And Analysis Technique,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3070,rtw_vtm_training_o_m_p,rtw_vtm_course_e_p_a_r_p_v1,Emergency Preparedness and Response Plan *New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3071,rtw_vtm_training_n_s_p_p,rtw_vtm_course_n_s_p_l_,NIOSH -TNB Safety Passport - Level 1,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3072,rtw_vtm_training_n_s_p_p,rtw_vtm_course_n_s_p_l__v1,NIOSH -Tenaga Safety Passport - Level 2,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3073,rtw_vtm_training_n_s_p_p,rtw_vtm_course_o_a_g_s_p_l_,Oil and Gas Safety Passport - Level 1,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3074,rtw_vtm_training_n_s_p_p,rtw_vtm_course_o_a_g_s_p_l__v1,Oil and Gas Safety Passport - Level 2,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3075,rtw_vtm_training_n_s_p_p,rtw_vtm_course_c_s_p_s,Contractor Safety Passport System,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3076,rtw_vtm_training_o_m_p,rtw_vtm_course_s_a_h_o_v1,Safety and Health Officer (Modular)*,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3077,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_c,"Authorised Entrant and Standby Person For Confined
Space",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3078,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_c_r,"Authorised Entrant and Standby Person For Confined
Space Refresher",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3079,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_c_t_s,"Authorised Entrant and Standby Person For Confined
Space - TM Staff",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3080,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_c_t_c,"Authorised Entrant and Standby Person For Confined
Space - TM Contractor",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3081,rtw_vtm_training_t_c_p,rtw_vtm_course_c_s_t,Construction Safety Trainer,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3082,rtw_vtm_training_o_m_p,rtw_vtm_course_i_r_a_a_t_n,Incident Reporting and Analysis Technique * New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3083,rtw_vtm_training_o_m_p,rtw_vtm_course_e_p_a_r_p_n,Emergency Preparedness and Response Plan * New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3084,rtw_vtm_training_o_m_p,rtw_vtm_course_k_y_t_n,Kiken Yochi Training * New,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3085,rtw_vtm_training_o_s_p,rtw_vtm_course_s_w_i_t_h_s,"Safe Working in The Hydrogent Sulphide
Environment",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3086,rtw_vtm_training_c_s_p,rtw_vtm_course_b_r_s,Basic Rigging & Slinging,,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3087,rtw_vtm_training_e_p,rtw_vtm_course_e_a_m_h_i_t,"Ergonomics and Manual Handling in the
Workplace",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3088,rtw_vtm_training_e_w_p,rtw_vtm_course_o_h_d_e,"Occupational Health Doctor Examination
Workshop",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3089,rtw_vtm_training_e_w_p,rtw_vtm_course_o_h_n_e,"Occupational Health Nurse Examination
Workshop",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3090,rtw_vtm_training_n_s_p_p,rtw_vtm_course_c_s_p_s_h_r,"Contractor Safety Passport System - High Risk
Work",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3091,rtw_vtm_training_n_s_p_p,rtw_vtm_course_c_s_p_s_l_r,"Contractor Safety Passport System - Low Risk
Work",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3092,rtw_vtm_training_o_m_p,rtw_vtm_course_s_a_h_o_t_c_f_s,"Safety and Health Officer (Part Time)*
Weekend Class - Friday & Saturday)",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3093,rtw_vtm_training_o_s_p,rtw_vtm_course_a_e_a_s_p_f_s,"Authorised Entrant and Standby Person For
Confined Space",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3094,rtw_vtm_training_o_s_p,rtw_vtm_course_a_g_t_a_e_s_c_s,"Authorised Gas Tester and Entry Supervisor
For Confined Space",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
3095,rtw_vtm_training_o_s_p,rtw_vtm_course_a_g_t_a_e_s_c_s_v1,"Authorised Gas Tester and Entry Supervisor
For Confined Space -Refresher",,,,2021-01-20 01:47:12,2021-01-20 01:47:12,
